block_first,block_last,empty_blocks,num_txs,peakTpsAv,finalTpsAv,start_epochtime,trx_per_block
8835,8836,10,1000,0,90.30804735012244,1701406427.1004696,1000.0
8852,8854,10,2000,119.79838195157183,119.79838195157183,1701406511.631395,1000.0
8870,8873,10,3000,168.5607189126834,138.22549579251145,1701406601.4169948,1000.0
8889,8893,10,4000,167.55428457755514,149.90914221261642,1701406696.549272,1000.0
8909,8914,10,5000,165.6932563222986,154.29122219653104,1701406795.743875,1000.0
8930,8936,10,6000,182.0436239600689,163.72615087741545,1701406901.571203,1000.0
8952,8958,10,7000,189.56625517121523,189.56625517121523,1701407011.6183693,1166.6666666666667
8974,8982,10,8000,190.0501461654609,171.3859416986107,1701407121.6314557,1000.0
8998,9006,10,9000,191.30841955767616,188.43100685529495,1701407240.4777431,1125.0
9022,9031,10,10000,194.74549747193348,193.24714545224296,1701407361.569485,1111.111111111111
9047,9058,10,11000,190.72824366261997,178.6958222114642,1701407486.7138605,1000.0
9074,9085,10,12000,199.01171892693188,191.85645326566078,1701407620.767323,1090.909090909091
9101,9114,10,13000,186.55866396875436,180.45044179476997,1701407756.4239411,1000.0
9130,9143,10,14000,195.21319160978004,195.21319160978004,1701407901.55554,1076.923076923077
9159,9173,10,15000,198.8375294705378,195.7239187237406,1701408046.6224523,1071.4285714285713
9189,9205,10,16000,194.43443755023694,184.81390390257866,1701408196.6324024,1000.0
9221,9238,10,17000,193.0956808037657,183.82562769542392,1701408355.6768603,1000.0
9254,9271,10,18000,201.13324337327975,193.69856909331722,1701408520.3191335,1058.8235294117646
9287,9305,10,19000,197.71170514694987,195.99102509327426,1701408686.6183646,1055.5555555555557
9321,9340,10,20000,196.18985220331533,195.82131959256972,1701408856.0542066,1052.6315789473683
